Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),Number of Trades,Index,Month,Quarter,Daily_Return_Pct
2025-07-01,1428.46,1430.69,1418.43,1420.6,,,,MSCI Tadawul 30 Index,2025-07,2025Q3,-0.23456044496258377
2025-06-30,1434.56,1437.77,1428.86,1428.86,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.581444460087277
2025-06-29,1423.76,1434.07,1421.09,1434.07,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.36462634547822503
2025-06-26,1406.87,1418.88,1401.86,1418.88,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-1.059223050478697
2025-06-25,1409.79,1412.57,1399.71,1407.47,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-0.8041553901668941
2025-06-24,1401.06,1406.69,1394.29,1406.69,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-0.05541858796279664
2025-06-23,1363.85,1378.37,1362.91,1377.63,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-2.065842509721394
2025-06-22,1367.28,1380.04,1361.55,1361.8,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-1.149074860448751
2025-06-19,1365.6,1370.61,1357.74,1367.14,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.39212806579527193
2025-06-18,1374.7,1374.7,1364.14,1366.6,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-0.03949851514842839
2025-06-17,1393.86,1397.75,1378.44,1378.44,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.8663837260354246
2025-06-16,1384.06,1402.32,1384.06,1394.35,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,1.1542033022837295
2025-06-15,1359.35,1386.05,1348.35,1380.4,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-1.000466167031222
2025-06-12,1399.73,1399.73,1385.28,1392.04,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.8432338452622368
2025-06-11,1416.63,1428.2,1400.91,1405.46,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.9640527571046942
2025-06-04,1387.63,1407.75,1387.63,1406.49,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.07328561467419004
2025-06-03,1387.61,1388.59,1382.5,1383.41,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-1.64096438652247
2025-06-02,1385.18,1391.24,1382.82,1384.58,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,0.08457362603999652
2025-06-01,1405.1,1405.1,1378.33,1382.11,,,,MSCI Tadawul 30 Index,2025-06,2025Q2,-0.17839344783255884
2025-05-29,1419.58,1420.34,1400.05,1403.8,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,1.5693396328801734
2025-05-28,1401.13,1418.14,1401.13,1413.7,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.7052286650520045
2025-05-27,1416.33,1417.17,1393.96,1398.58,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-1.0695338473509342
2025-05-26,1409.07,1416.62,1400.29,1416.62,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,1.289879735159949
2025-05-25,1430.21,1430.49,1402.4,1402.4,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-1.0037977721618963
2025-05-22,1437.79,1437.79,1427.34,1428.81,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,1.8832002281802485
2025-05-21,1460.62,1462.44,1441.01,1441.01,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.8538574058132298
2025-05-20,1453.79,1463.52,1450.63,1460.79,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,1.3726483508095022
2025-05-19,1457.37,1457.69,1449.62,1454.93,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-0.40115280088171
2025-05-18,1463.35,1467.59,1455.56,1456.55,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.11134556301677367
2025-05-15,1468.36,1468.36,1459.23,1462.76,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.42634993649377506
2025-05-14,1470.07,1470.2,1462.7,1467.16,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.30080122508135965
2025-05-13,1471.33,1474.55,1466.63,1474.55,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.5036942119468923
2025-05-12,1459.71,1472.95,1458.27,1468.46,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-0.41300735817706435
2025-05-11,1458.42,1460.84,1450.15,1451.79,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-1.1352028655870816
2025-05-08,1458.32,1462.95,1448.41,1452.01,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.015153706803316958
2025-05-07,1459.48,1462.21,1454.72,1455.78,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.25964008512338044
2025-05-06,1455.85,1463.53,1452.34,1457.72,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,0.13326189396749566
2025-05-05,1450.29,1459.48,1441.9,1455.44,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-0.15640863814724293
2025-05-04,1471.56,1474.01,1451.17,1451.17,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,-0.2933820700269374
2025-05-01,1487.32,1487.32,1467.52,1471.91,,,,MSCI Tadawul 30 Index,2025-05,2025Q2,1.4291916177980424
2025-04-30,1493.84,1498.43,1486.39,1488.88,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,1.152923752131585
2025-04-29,1498.99,1501.06,1493.77,1493.77,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.328434796625654
2025-04-28,1499.79,1503.11,1494.14,1498.77,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.33472355181856095
2025-04-27,1504.32,1505.38,1497.68,1497.68,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.07272630223449372
2025-04-24,1489.03,1503.56,1489.03,1500.71,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.20231291063510515
2025-04-23,1485.36,1491.91,1484.64,1488.74,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.7976224587028846
2025-04-22,1471.25,1476.74,1466.61,1474.6,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.9497964721845387
2025-04-21,1476.2,1476.25,1465.82,1466.51,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.548623355486233
2025-04-20,1472.15,1477.72,1472.06,1474.53,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.5468765981820667
2025-04-17,1476.27,1476.88,1468.61,1469.39,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.3485856510209939
2025-04-16,1473.66,1479.9,1468.32,1479.9,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.7152627961262814
2025-04-15,1470.33,1476.6,1469.74,1473.7,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.41894722616393487
2025-04-14,1473.02,1473.39,1466.53,1468.86,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.3284250525887322
2025-04-13,1470.11,1476.0,1469.22,1472.98,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,0.2804896314148486
2025-04-10,1471.47,1471.47,1449.78,1462.83,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.6890792814566504
2025-04-09,1429.92,1443.7,1407.09,1409.46,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-3.6484075388117487
2025-04-08,1445.94,1462.42,1432.48,1432.48,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,1.6332496133270924
2025-04-07,1380.63,1424.55,1359.55,1420.65,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-0.8258405003909286
2025-04-06,1428.32,1439.84,1405.55,1405.55,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,-1.0628937458205812
2025-04-03,1511.32,1521.08,1499.54,1504.15,,,,MSCI Tadawul 30 Index,2025-04,2025Q2,7.015047490306303
2025-03-27,1519.32,1532.41,1518.94,1524.34,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,1.342286341122878
2025-03-26,1489.24,1518.38,1489.24,1518.16,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.4054213626881076
2025-03-25,1494.16,1495.86,1483.55,1483.55,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-2.2797333614375415
2025-03-24,1483.19,1493.24,1477.86,1493.24,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.6531630211317418
2025-03-23,1488.57,1492.76,1479.47,1479.47,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.9221558490262738
2025-03-20,1484.7,1490.71,1481.56,1490.2,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.7252597213867062
2025-03-19,1492.54,1492.73,1478.98,1484.07,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.41135418064690565
2025-03-18,1501.78,1502.91,1488.98,1492.9,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.594985411739346
2025-03-17,1498.14,1508.03,1498.14,1503.88,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.7354812780494324
2025-03-16,1480.3,1498.98,1478.33,1494.79,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.6044365241907657
2025-03-13,1477.08,1482.47,1473.9,1479.27,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-1.038272934659712
2025-03-12,1485.66,1486.33,1471.29,1476.91,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.15953815057426768
2025-03-11,1476.93,1485.35,1463.82,1483.35,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.43604552748643943
2025-03-10,1496.02,1496.02,1483.87,1487.1,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.2528061482455213
2025-03-09,1488.54,1497.37,1477.69,1494.48,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.4962679039741902
2025-03-06,1498.21,1498.21,1474.37,1490.08,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.29441678710990793
2025-03-05,1501.67,1509.35,1496.04,1499.42,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.6268119832492314
2025-03-04,1523.2,1524.06,1500.46,1500.46,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,0.06936015259233486
2025-03-03,1513.53,1529.64,1510.18,1525.96,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,1.699478826493217
2025-03-02,1516.29,1520.32,1505.03,1512.22,,,,MSCI Tadawul 30 Index,2025-03,2025Q1,-0.9004167868096102
2025-02-27,1531.0,1531.0,1514.81,1514.81,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.17127137585799534
2025-02-26,1544.0,1545.67,1528.27,1532.52,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,1.1691235204415173
2025-02-25,1543.84,1544.23,1532.33,1542.86,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.6747057134653955
2025-02-24,1549.94,1558.28,1543.47,1544.95,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.13546271210609362
2025-02-20,1537.68,1551.49,1537.11,1551.49,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.42331467037768356
2025-02-19,1536.01,1541.46,1533.77,1538.3,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.850150500486635
2025-02-18,1525.59,1535.59,1522.11,1535.59,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.17616849769226395
2025-02-17,1534.07,1534.07,1517.68,1521.64,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.9084456137380292
2025-02-16,1538.41,1546.76,1534.97,1537.16,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,1.0199521568833525
2025-02-13,1539.65,1540.01,1534.75,1538.27,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.07221109058261899
2025-02-12,1543.18,1543.86,1537.43,1540.24,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.12806594421006512
2025-02-11,1550.63,1550.63,1543.28,1543.86,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.23502830727677448
2025-02-10,1545.56,1552.52,1545.56,1550.94,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.4585908048657439
2025-02-09,1548.17,1552.06,1544.34,1550.26,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.043844378248036886
2025-02-06,1540.1,1547.24,1538.64,1545.99,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.27543766852011764
2025-02-05,1545.99,1549.62,1543.36,1543.76,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.14424414129458052
2025-02-04,1539.69,1548.61,1539.47,1548.61,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.3141680053894369
2025-02-03,1544.5,1544.5,1534.09,1541.82,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,-0.4384577136916312
2025-02-02,1545.46,1550.27,1541.76,1545.61,,,,MSCI Tadawul 30 Index,2025-02,2025Q1,0.24581338937099684
2025-01-30,1549.9,1549.9,1541.81,1544.02,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.10287200522770545
2025-01-29,1552.03,1560.2,1540.56,1548.14,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.26683592181449
2025-01-28,1541.34,1552.16,1541.34,1544.15,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.25772862919374306
2025-01-27,1544.22,1547.65,1538.57,1538.59,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.3600686461807556
2025-01-26,1545.02,1551.09,1543.04,1545.39,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.441963096081488
2025-01-23,1545.92,1547.87,1540.13,1543.38,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.1300642556247955
2025-01-22,1551.09,1557.33,1545.02,1545.02,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.10626028586608882
2025-01-21,1553.13,1553.62,1544.67,1549.08,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.26277976984117046
2025-01-20,1547.11,1554.97,1547.11,1551.75,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.17236036873500282
2025-01-19,1537.91,1548.53,1537.91,1546.53,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.33639439342677546
2025-01-16,1528.62,1536.61,1527.59,1535.78,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.6951045243221876
2025-01-15,1519.58,1526.94,1518.09,1526.65,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.5944861894281672
2025-01-14,1511.72,1517.21,1509.5,1517.21,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.6183473618707636
2025-01-13,1515.44,1518.22,1509.1,1509.67,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.4969648235906621
2025-01-12,1513.77,1515.46,1510.66,1512.01,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.15500076175587463
2025-01-09,1506.42,1513.51,1501.81,1510.14,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.12367643071142798
2025-01-08,1514.12,1519.04,1506.57,1506.86,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.217198405445862
2025-01-07,1510.69,1520.03,1510.42,1514.39,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.4997146383871165
2025-01-06,1510.44,1514.43,1508.31,1510.91,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.22979549521590092
2025-01-05,1517.31,1517.64,1507.48,1509.84,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.0708182486051534
2025-01-02,1514.92,1520.57,1513.66,1517.16,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,0.4848195835320368
2025-01-01,1509.74,1515.56,1509.74,1514.61,,,,MSCI Tadawul 30 Index,2025-01,2025Q1,-0.16807719686784406
2025-12-31,4177.67,4246.56,4177.67,4244.75,,709511893.75,84395.0,Tadawul IPO Index,2025-12,2025Q4,
2025-12-30,4263.47,4263.64,4153.42,4164.75,,927521866.78,118958.0,Tadawul IPO Index,2025-12,2025Q4,-1.8846810766240618
2025-12-29,4246.93,4271.26,4223.29,4271.26,,663840732.02,91232.0,Tadawul IPO Index,2025-12,2025Q4,2.557416411549318
2025-12-28,4315.34,4315.34,4237.91,4245.57,,714793449.4,88791.0,Tadawul IPO Index,2025-12,2025Q4,-0.6014618637123603
2025-12-25,4323.05,4332.36,4309.37,4310.64,,530618367.04,67726.0,Tadawul IPO Index,2025-12,2025Q4,1.532656392427878
2025-12-24,4357.91,4358.59,4312.91,4315.6,,821033849.6,92564.0,Tadawul IPO Index,2025-12,2025Q4,0.11506412040902525
2025-12-23,4330.56,4351.31,4325.22,4351.1,,897714071.44,98808.0,Tadawul IPO Index,2025-12,2025Q4,0.8225970896283297
2025-12-22,4348.66,4350.21,4316.36,4334.39,,856521166.98,95386.0,Tadawul IPO Index,2025-12,2025Q4,-0.38404081726459705
2025-12-21,4332.73,4380.99,4330.66,4345.72,,828221026.26,88798.0,Tadawul IPO Index,2025-12,2025Q4,0.2613977976139603
2025-12-18,4344.38,4352.17,4295.11,4323.44,,1622037012.95,125868.0,Tadawul IPO Index,2025-12,2025Q4,-0.5126883462349352
2025-12-17,4336.16,4363.75,4324.58,4342.94,,1020586949.36,96497.0,Tadawul IPO Index,2025-12,2025Q4,0.4510297355809323
2025-12-16,4429.75,4434.4,4340.43,4346.49,,901218188.23,108490.0,Tadawul IPO Index,2025-12,2025Q4,0.0817418615039589
2025-12-15,4406.92,4430.29,4391.14,4428.33,,705403316.86,94290.0,Tadawul IPO Index,2025-12,2025Q4,1.8828986147443105
2025-12-14,4464.25,4465.38,4413.62,4413.62,,717261927.62,89317.0,Tadawul IPO Index,2025-12,2025Q4,-0.33217939945758834
2025-12-11,4505.03,4505.61,4459.23,4470.94,,914201522.21,101700.0,Tadawul IPO Index,2025-12,2025Q4,1.298707183672354
2025-12-10,4441.49,4494.21,4439.26,4491.71,,1084430915.79,116812.0,Tadawul IPO Index,2025-12,2025Q4,0.4645555520763178
2025-12-09,4410.48,4438.27,4390.52,4437.55,,1196711857.06,116699.0,Tadawul IPO Index,2025-12,2025Q4,-1.20577686449036
2025-12-08,4410.35,4416.78,4384.91,4404.98,,943807419.09,103430.0,Tadawul IPO Index,2025-12,2025Q4,-0.7339635609739714
2025-12-07,4422.7,4435.77,4389.1,4404.34,,729162632.75,88583.0,Tadawul IPO Index,2025-12,2025Q4,-0.014529010347363869
2025-12-04,4388.72,4437.45,4386.5,4411.56,,1277995077.34,140004.0,Tadawul IPO Index,2025-12,2025Q4,0.16392921527403903
2025-12-03,4347.26,4387.62,4340.96,4378.06,,1297047217.32,149699.0,Tadawul IPO Index,2025-12,2025Q4,-0.7593685680348905
2025-12-02,4332.84,4364.26,4327.37,4341.42,,1516340684.57,166240.0,Tadawul IPO Index,2025-12,2025Q4,-0.8369003622609172
2025-12-01,4350.0,4367.28,4318.57,4328.95,,1207095756.29,132437.0,Tadawul IPO Index,2025-12,2025Q4,-0.28723320941075325
2025-11-30,4398.04,4432.17,4347.02,4347.02,,647421899.87,88657.0,Tadawul IPO Index,2025-11,2025Q4,0.4174222386491122
2025-11-27,4416.07,4420.98,4368.84,4386.33,,996253731.98,104346.0,Tadawul IPO Index,2025-11,2025Q4,0.9042976567855465
2025-11-26,4408.67,4416.75,4377.12,4397.89,,2205031876.78,127753.0,Tadawul IPO Index,2025-11,2025Q4,0.26354606242577905
2025-11-25,4552.46,4567.11,4432.74,4432.74,,1496329845.46,125019.0,Tadawul IPO Index,2025-11,2025Q4,0.7924254585721657
2025-11-24,4615.43,4617.13,4545.92,4559.6,,2132704507.12,112631.0,Tadawul IPO Index,2025-11,2025Q4,2.8618867788320568
2025-11-23,4622.05,4642.93,4612.09,4617.38,,483063326.05,59371.0,Tadawul IPO Index,2025-11,2025Q4,1.2672164224931892
2025-11-20,4606.73,4625.95,4600.08,4621.81,,799745543.71,93205.0,Tadawul IPO Index,2025-11,2025Q4,0.09594185447159287
2025-11-19,4646.58,4672.81,4593.42,4593.42,,914567992.45,106071.0,Tadawul IPO Index,2025-11,2025Q4,-0.61426151226468
2025-11-18,4614.8,4648.65,4586.14,4635.71,,1131890710.06,132090.0,Tadawul IPO Index,2025-11,2025Q4,0.9206647770071186
2025-11-17,4639.77,4663.97,4597.0,4622.87,,958414597.5,106330.0,Tadawul IPO Index,2025-11,2025Q4,-0.27698022525136645
2025-11-16,4695.93,4696.69,4641.07,4642.55,,589495162.47,75835.0,Tadawul IPO Index,2025-11,2025Q4,0.4257095700290092
2025-11-13,4730.47,4749.66,4703.61,4703.61,,1088014640.47,122824.0,Tadawul IPO Index,2025-11,2025Q4,1.3152254687617715
2025-11-12,4715.17,4758.31,4707.61,4733.38,,1078547321.19,110466.0,Tadawul IPO Index,2025-11,2025Q4,0.6329181203373668
2025-11-11,4718.23,4724.61,4699.69,4715.64,,1167665836.84,123409.0,Tadawul IPO Index,2025-11,2025Q4,-0.3747850373306161
2025-11-10,4712.19,4728.71,4679.02,4716.11,,1126859367.4,117126.0,Tadawul IPO Index,2025-11,2025Q4,0.009966833770169714
2025-11-09,4743.91,4744.95,4673.81,4703.38,,795563597.05,86865.0,Tadawul IPO Index,2025-11,2025Q4,-0.2699258499059498
2025-11-06,4731.66,4773.23,4726.94,4744.72,,990274370.2,110467.0,Tadawul IPO Index,2025-11,2025Q4,0.8789423776093042
2025-11-05,4816.48,4822.31,4729.98,4729.98,,1425209545.53,143904.0,Tadawul IPO Index,2025-11,2025Q4,-0.31066111382759276
2025-11-04,4911.6,4924.84,4823.3,4825.88,,1741684005.19,157043.0,Tadawul IPO Index,2025-11,2025Q4,2.0274927166711088
2025-11-03,4978.88,4979.8,4895.47,4907.33,,1933718916.14,167638.0,Tadawul IPO Index,2025-11,2025Q4,1.6877750793637514
2025-11-02,5010.37,5029.77,4995.75,5012.29,,1366235927.96,123289.0,Tadawul IPO Index,2025-11,2025Q4,2.1388412843644122
2025-10-30,5022.4,5065.31,5004.79,5020.98,,2057361453.28,159359.0,Tadawul IPO Index,2025-10,2025Q4,0.1733738470838686
2025-10-29,4971.29,5014.98,4963.26,5014.98,,1548658733.91,131008.0,Tadawul IPO Index,2025-10,2025Q4,-0.11949858394177948
2025-10-28,4962.22,4984.51,4954.72,4968.83,,1244778488.79,114517.0,Tadawul IPO Index,2025-10,2025Q4,-0.9202429521154576
2025-10-27,4956.39,4972.34,4941.68,4954.98,,1269423405.21,122481.0,Tadawul IPO Index,2025-10,2025Q4,-0.27873765051330546
2025-10-26,4946.93,4967.31,4943.56,4945.06,,647557265.28,70426.0,Tadawul IPO Index,2025-10,2025Q4,-0.20020262443035675
2025-10-23,4936.46,4956.88,4911.26,4940.25,,796778257.28,104312.0,Tadawul IPO Index,2025-10,2025Q4,-0.0972687894585822
2025-10-22,4920.16,4954.36,4896.75,4929.08,,977803768.08,100270.0,Tadawul IPO Index,2025-10,2025Q4,-0.22610191791913037
2025-10-21,4991.98,4994.8,4914.63,4923.78,,1120034018.53,116616.0,Tadawul IPO Index,2025-10,2025Q4,-0.10752513653663476
2025-10-20,5028.72,5033.34,4966.37,4967.99,,1138543102.69,113664.0,Tadawul IPO Index,2025-10,2025Q4,0.8978873954563316
2025-10-19,4998.57,5054.82,4993.99,5030.65,,1137487159.03,104618.0,Tadawul IPO Index,2025-10,2025Q4,1.2612746805045871
2025-10-16,5010.98,5016.23,4978.76,4984.38,,1277831381.55,127900.0,Tadawul IPO Index,2025-10,2025Q4,-0.9197618597994173
2025-10-15,4941.01,5007.82,4926.21,5004.16,,1550839536.91,128107.0,Tadawul IPO Index,2025-10,2025Q4,0.396839727308107
2025-10-14,4936.14,4951.19,4908.65,4929.24,,1299681059.71,118535.0,Tadawul IPO Index,2025-10,2025Q4,-1.4971543675661891
2025-10-13,4871.67,4939.29,4869.52,4929.78,,1238056124.03,120432.0,Tadawul IPO Index,2025-10,2025Q4,0.010955035664728108
2025-10-12,4782.67,4873.94,4763.9,4866.55,,982464658.79,106282.0,Tadawul IPO Index,2025-10,2025Q4,-1.2826130172137407
2025-10-09,4893.43,4899.31,4880.91,4899.31,,1240782214.93,137057.0,Tadawul IPO Index,2025-10,2025Q4,0.6731668224923215
2025-10-08,4902.86,4920.76,4874.02,4885.59,,1366063317.87,136143.0,Tadawul IPO Index,2025-10,2025Q4,-0.2800394341244017
2025-10-07,4886.58,4917.73,4872.17,4906.16,,2050537910.95,161991.0,Tadawul IPO Index,2025-10,2025Q4,0.42103410232949834
2025-10-06,4825.92,4892.91,4825.58,4876.55,,1658538351.4,162790.0,Tadawul IPO Index,2025-10,2025Q4,-0.6035269946353061
2025-10-05,4813.71,4843.67,4812.18,4821.02,,1207747314.78,125751.0,Tadawul IPO Index,2025-10,2025Q4,-1.138714870143842
2025-10-02,4826.07,4833.22,4803.69,4803.69,,1353161101.64,143121.0,Tadawul IPO Index,2025-10,2025Q4,-0.35946749857915794
2025-10-01,4812.78,4831.72,4810.09,4814.86,,1073503182.24,125661.0,Tadawul IPO Index,2025-10,2025Q4,0.2325295762216184
2025-09-30,4794.8,4838.46,4783.47,4815.33,,1541197738.38,152534.0,Tadawul IPO Index,2025-09,2025Q3,0.009761446854117395
2025-09-29,4723.8,4792.92,4721.18,4783.21,,1760991865.73,172211.0,Tadawul IPO Index,2025-09,2025Q3,-0.6670363194215101
2025-09-28,4737.05,4751.29,4719.3,4722.33,,1179611965.38,120174.0,Tadawul IPO Index,2025-09,2025Q3,-1.2727854307044928
2025-09-25,4808.43,4811.71,4685.82,4732.33,,1914182714.71,190076.0,Tadawul IPO Index,2025-09,2025Q3,0.2117598727746639
2025-09-24,4692.48,4817.53,4684.81,4786.17,,2383209180.29,265914.0,Tadawul IPO Index,2025-09,2025Q3,1.1377059503458131
2025-09-22,4648.62,4661.51,4622.54,4655.7,,1085132096.87,152681.0,Tadawul IPO Index,2025-09,2025Q3,-2.7259792276496664
2025-09-21,4636.57,4657.61,4624.5,4651.79,,1078561231.74,125902.0,Tadawul IPO Index,2025-09,2025Q3,-0.08398307451080722
2025-09-18,4581.83,4624.27,4559.25,4624.27,,9536103016.34,160137.0,Tadawul IPO Index,2025-09,2025Q3,-0.5916002227099537
2025-09-17,4509.66,4568.05,4502.77,4568.05,,1115695134.62,144340.0,Tadawul IPO Index,2025-09,2025Q3,-1.2157594604121358
2025-09-16,4455.71,4498.14,4450.66,4496.72,,1073276113.35,148891.0,Tadawul IPO Index,2025-09,2025Q3,-1.5614977944637176
2025-09-15,4416.06,4460.78,4409.15,4449.73,,841462531.11,116377.0,Tadawul IPO Index,2025-09,2025Q3,-1.0449838993755622
2025-09-14,4446.95,4452.18,4383.89,4408.65,,824629555.81,115359.0,Tadawul IPO Index,2025-09,2025Q3,-0.9232020819240683
2025-09-11,4482.03,4489.3,4436.55,4443.38,,1023595371.82,130374.0,Tadawul IPO Index,2025-09,2025Q3,0.7877694985993555
2025-09-10,4495.68,4495.68,4462.73,4483.3,,1331483902.16,165366.0,Tadawul IPO Index,2025-09,2025Q3,0.8984151704333199
2025-09-09,4481.05,4505.92,4443.38,4505.92,,1024547686.47,146415.0,Tadawul IPO Index,2025-09,2025Q3,0.5045390672049566
2025-09-08,4536.67,4549.15,4474.55,4486.02,,894362372.54,123162.0,Tadawul IPO Index,2025-09,2025Q3,-0.44164121866343553
2025-09-07,4566.91,4572.74,4534.94,4534.94,,492854334.18,84929.0,Tadawul IPO Index,2025-09,2025Q3,1.0904989277800592
2025-09-04,4569.44,4585.75,4557.23,4563.36,,766051173.66,119760.0,Tadawul IPO Index,2025-09,2025Q3,0.626689658518087
2025-09-03,4561.99,4606.31,4558.58,4572.22,,861697573.07,127791.0,Tadawul IPO Index,2025-09,2025Q3,0.1941551838996025
